Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
21.6738,16,3,3,1,0.7211117,0.9612373,0.3317565,279.0778,229.061,100.7892,0.7329577,0.9459903,0.3051774,-0.6248713,3.419889,-1.597932,Nothing
21.68112,16,3,3,1,0.7213962,0.9612733,0.3311715,279.1286,228.9887,101.0046,0.7337319,0.9467204,0.3052963,-0.5158285,3.377356,-1.531729,Nothing
21.69061,16,3,3,1,0.7262387,0.9572796,0.3307369,278.0731,216.1296,113.6447,0.7307315,0.9473665,0.3040624,-1.240366,3.004035,-0.8340464,Nothing
21.70648,16,3,3,1,0.7315511,0.9544675,0.328703,277.6461,202.9638,126.9938,0.7283541,0.9484857,0.3033138,-1.856393,2.41377,-0.3088948,Nothing
21.71603,16,3,3,1,0.7363175,0.9518591,0.3270446,277.532,191.5481,138.6071,0.7286597,0.9488314,0.3037961,-2.135488,1.921085,0.02156133,Nothing
21.72305,16,3,3,1,0.7364067,0.9517425,0.3271177,277.5285,191.9673,138.2,0.7262746,0.9498279,0.3033151,-2.405258,1.820592,0.1663206,Nothing
21.73138,16,3,3,1,0.740791,0.948935,0.3259466,277.672,180.5977,149.6464,0.7239447,0.9512232,0.3032891,-2.983006,1.265893,0.6191108,Nothing
21.73987,16,3,3,1,0.7405922,0.9493344,0.3259988,277.5941,181.8454,148.4024,0.7240639,0.951291,0.3036236,-2.936429,1.261606,0.578285,Nothing
21.7485,16,3,3,1,0.7446925,0.9467804,0.3249167,277.9536,171.8334,158.4286,0.7214788,0.9523442,0.3041173,-3.509093,0.660917,0.9204124,Nothing
21.75641,16,3,3,1,0.7443311,0.9472339,0.3250808,277.915,172.8693,157.3404,0.7216037,0.9522801,0.304516,-3.448455,0.6708263,0.8641441,Nothing
21.76529,16,3,3,1,0.7479937,0.9447649,0.324131,278.4837,164.1385,166.0539,0.7193017,0.9533629,0.305321,-3.949807,0.08373668,1.166576,Nothing
21.77313,16,3,3,1,0.7476069,0.9450393,0.3243492,278.5434,164.5267,165.563,0.7196618,0.9533194,0.3058576,-3.856025,0.09217725,1.133011,Nothing
21.78259,16,3,3,1,0.7507796,0.94284,0.3237116,279.4117,157.4119,172.5213,0.7178677,0.9545657,0.306807,-4.2741,-0.4425747,1.403765,Nothing
21.79865,16,3,3,1,0.7534711,0.9408399,0.3231821,280.6906,151.9624,177.6738,0.7175142,0.9562361,0.3085003,-4.464544,-0.9658896,1.676844,Nothing
21.80637,16,3,3,1,0.7531419,0.9410277,0.322971,280.7988,152.2563,177.3676,0.7180591,0.95653,0.3087692,-4.346317,-0.9693567,1.691426,Nothing
21.81714,16,3,3,1,0.7557898,0.9388018,0.3220869,282.3326,147.9404,181.4467,0.7175612,0.9580478,0.3102852,-4.543172,-1.535328,1.933827,Nothing
21.82471,16,3,3,1,0.7557749,0.938818,0.3219773,282.3743,148.0062,181.3982,0.7179718,0.9576991,0.3102599,-4.495285,-1.51003,1.896064,Nothing
21.84061,16,3,3,1,0.7578876,0.9364032,0.3213341,283.9084,144.5154,184.6008,0.7173329,0.9589612,0.3115804,-4.683043,-2.025932,2.113533,Nothing
21.84827,16,3,3,1,0.7598496,0.9338459,0.321135,285.3449,141.405,187.3669,0.7165163,0.9600594,0.3131613,-4.889641,-2.538026,2.303116,Nothing
21.85742,16,3,3,1,0.7615225,0.9312354,0.3212041,286.7628,138.7345,189.6609,0.7156928,0.9608423,0.3147914,-5.083183,-3.017574,2.448273,Nothing
21.86639,16,3,3,1,0.761349,0.9312968,0.3214717,286.7245,138.6766,189.6841,0.7154975,0.9605907,0.3148685,-5.094056,-2.991423,2.418917,Nothing
21.88141,16,3,3,1,0.762823,0.9288342,0.3213921,288.3201,136.6519,191.3714,0.7144806,0.9607905,0.3168058,-5.254773,-3.502718,2.440503,Nothing
21.88983,16,3,3,1,0.7642986,0.9262581,0.3209955,290.0679,135.1369,192.6279,0.7136055,0.9611902,0.3185924,-5.395883,-4.039714,2.460407,Nothing
21.89767,16,3,3,1,0.7644213,0.9263047,0.32037,290.2516,135.4529,192.4279,0.713695,0.9614618,0.3185689,-5.367091,-4.106433,2.458719,Nothing
21.90649,16,3,3,1,0.7660388,0.9237869,0.319355,292.2029,134.5412,193.228,0.7133445,0.9623263,0.3198546,-5.473647,-4.65484,2.487356,Nothing
21.91479,16,3,3,1,0.7660509,0.9239308,0.3189961,292.3143,134.8203,192.9994,0.7136826,0.9625181,0.3195316,-5.439201,-4.644888,2.498279,Nothing
21.92374,16,3,3,1,0.7671865,0.9218004,0.3181173,294.2138,134.2314,193.3943,0.7134879,0.9636168,0.3204315,-5.505274,-5.119915,2.526684,Nothing
21.93103,16,3,3,1,0.7667052,0.9225535,0.3186897,294.0013,134.3672,193.0635,0.7135382,0.9637439,0.3201593,-5.478496,-4.995548,2.533265,Nothing
21.93973,16,3,3,1,0.7672295,0.9214118,0.3187936,295.4987,133.8858,193.0706,0.7132738,0.9649041,0.3208591,-5.526189,-5.306777,2.550509,Nothing
21.94925,16,3,3,1,0.7668546,0.9218488,0.3191633,295.3162,133.9984,192.8661,0.7131419,0.9649457,0.3205096,-5.532119,-5.211761,2.566427,Nothing
21.95651,16,3,3,1,0.7671682,0.9212164,0.3192439,296.621,133.7389,192.6716,0.7127677,0.9661819,0.3207709,-5.584979,-5.456699,2.575542,Nothing
21.96506,16,3,3,1,0.7672585,0.9213371,0.3189839,296.5648,133.8668,192.6373,0.7126988,0.9661502,0.3207118,-5.589654,-5.465929,2.557107,Nothing
21.97275,16,3,3,1,0.7678765,0.9206713,0.3184111,297.8197,133.8408,192.4572,0.7119049,0.967064,0.3209682,-5.67958,-5.773232,2.488146,Nothing
21.98135,16,3,3,1,0.7685206,0.9199882,0.3175842,299.1118,133.9014,192.2623,0.7108881,0.9678872,0.3210488,-5.789907,-6.09333,2.384778,Nothing
21.98938,16,3,3,1,0.7691019,0.9199993,0.3162791,299.0896,134.3394,192.2217,0.7108403,0.9677286,0.3212317,-5.776287,-6.213852,2.302229,Nothing
21.99847,16,3,3,1,0.7705039,0.9193974,0.3142688,300.3295,134.8225,191.9631,0.7102392,0.9686041,0.3215702,-5.847965,-6.640461,2.129933,Nothing
22.00711,16,3,3,1,0.7706163,0.9194192,0.3139603,300.3016,134.9275,191.9518,0.7102506,0.968365,0.3215144,-5.844789,-6.643953,2.096782,Nothing
22.01572,16,3,3,1,0.7717287,0.9189595,0.3119188,301.2594,135.4302,191.7378,0.7098161,0.9692507,0.3216271,-5.890991,-7.001711,1.963062,Nothing
22.03128,16,3,3,1,0.7721267,0.9198041,0.3113687,301.7225,135.8102,191.2256,0.7095166,0.9699914,0.3210926,-5.92871,-7.068689,1.872386,Nothing
22.03937,16,3,3,1,0.771749,0.9204395,0.3118836,301.5374,135.865,191.0133,0.7097602,0.9697931,0.3212145,-5.86322,-6.964329,1.861501,Nothing
22.04803,16,3,3,1,0.7719088,0.9212638,0.311641,302.0945,136.2408,190.3988,0.7092062,0.9702123,0.320771,-5.900967,-7.008515,1.737991,Nothing
22.05637,16,3,3,1,0.7716781,0.9215044,0.3117044,302.0302,136.3024,190.3136,0.7089882,0.9699381,0.3206306,-5.902216,-6.960984,1.708325,Nothing
22.06427,16,3,3,1,0.7718355,0.9220726,0.3113343,302.6125,136.6324,189.8096,0.7080982,0.9698709,0.3201474,-5.972844,-7.007401,1.539784,Nothing
22.07401,16,3,3,1,0.7719746,0.9215385,0.3110393,302.6711,136.6009,189.9332,0.7079803,0.9696181,0.3201478,-5.993226,-7.054269,1.533284,Nothing
22.08096,16,3,3,1,0.7722325,0.9217579,0.3102488,303.3461,136.9442,189.5576,0.7070789,0.9694288,0.3198307,-6.054779,-7.154784,1.342049,Nothing
22.091,16,3,3,1,0.7722616,0.9215619,0.3101668,303.388,136.9225,189.6109,0.7072867,0.9693039,0.320093,-6.020483,-7.175995,1.333772,Nothing
22.09863,16,3,3,1,0.7724391,0.9216476,0.3093565,304.0863,137.2304,189.2686,0.7068698,0.9689717,0.3201897,-6.000023,-7.279473,1.139407,Nothing
22.10651,16,3,3,1,0.7725285,0.9213733,0.3089289,304.7799,137.3046,189.1011,0.706542,0.9685488,0.3203665,-5.985381,-7.364614,0.9816284,Nothing
22.11438,16,3,3,1,0.7724025,0.9212127,0.309215,304.7313,137.1455,189.2111,0.7068182,0.9684023,0.3207195,-5.941708,-7.351752,0.9973624,Nothing
22.12292,16,3,3,1,0.7724469,0.9207954,0.3090548,305.4183,137.0783,189.0916,0.7071365,0.9680123,0.3212604,-5.84893,-7.425858,0.8762093,Nothing
22.13132,16,3,3,1,0.772309,0.9209343,0.3093755,305.3991,137.0155,189.0593,0.7073187,0.9679668,0.3213612,-5.821277,-7.387724,0.8841301,Nothing
22.13962,16,3,3,1,0.7718602,0.9212793,0.3096776,306.0251,137.015,188.7263,0.7075674,0.967447,0.3219774,-5.683721,-7.361881,0.7297042,Nothing
22.14789,16,3,3,1,0.7716951,0.9215503,0.3099495,306.0111,137.0125,188.6216,0.7076283,0.9673662,0.3219716,-5.664074,-7.314773,0.722901,Nothing
22.15707,16,3,3,1,0.7715023,0.9218775,0.3103184,306.6526,136.9669,188.2438,0.7076998,0.9664964,0.32243,-5.569628,-7.274273,0.5263911,Nothing
22.16589,16,3,3,1,0.7713825,0.9221085,0.3104666,306.6413,136.981,188.1594,0.7076376,0.9663448,0.3223913,-5.563998,-7.23725,0.5050967,Nothing
22.17331,16,3,3,1,0.7709606,0.9226555,0.310742,307.2683,136.9846,187.7492,0.7075191,0.965346,0.3227746,-5.462677,-7.166501,0.2839636,Nothing
22.18146,16,3,3,1,0.7708856,0.922768,0.3108779,307.2533,136.9474,187.7546,0.7072752,0.9652916,0.3229138,-5.473619,-7.165964,0.260491,Nothing
22.18991,16,3,3,1,0.7704624,0.9232038,0.3113589,307.8094,136.83,187.4367,0.7072092,0.9642994,0.3233473,-5.379751,-7.084007,0.06732889,Nothing
22.19803,16,3,3,1,0.7704467,0.9232455,0.3112692,307.7806,136.8492,187.4417,0.7072333,0.9643212,0.3232821,-5.376645,-7.0805,0.07096128,Nothing
22.20621,16,3,3,1,0.7700559,0.9235405,0.3118257,308.2793,136.6196,187.2655,0.7072914,0.9634057,0.3236097,-5.296467,-6.986945,-0.08357225,Nothing
22.21463,16,3,3,1,0.7701139,0.9235079,0.3117733,308.2709,136.6479,187.2672,0.7073818,0.9634317,0.3236291,-5.291889,-6.992712,-0.07792495,Nothing
22.22269,16,3,3,1,0.7698154,0.9235989,0.3121482,308.7879,136.435,187.1435,0.7076562,0.9627162,0.3239686,-5.198762,-6.927825,-0.1992255,Nothing
22.23209,16,3,3,1,0.7696285,0.9235247,0.3123382,309.3442,136.2401,187.0668,0.7078522,0.9620005,0.3242172,-5.12541,-6.883852,-0.3228273,Nothing
22.24069,16,3,3,1,0.7696935,0.9234062,0.3121673,309.3401,136.2798,187.0849,0.7079252,0.9620049,0.3242296,-5.118641,-6.901742,-0.3187264,Nothing
22.24921,16,3,3,1,0.7695315,0.9234483,0.3123269,309.8672,136.1453,186.9605,0.7079386,0.9612493,0.3243764,-5.067989,-6.849811,-0.4554416,Nothing
22.26492,16,3,3,1,0.7692318,0.9239026,0.3127548,310.3066,136.0263,186.7564,0.7077862,0.9605837,0.3244944,-5.030853,-6.758214,-0.5928527,Nothing
22.27347,16,3,3,1,0.7691909,0.9240128,0.3128517,310.254,136.0375,186.7281,0.7076293,0.960588,0.3243911,-5.052795,-6.743919,-0.5902495,Nothing
22.2822,16,3,3,1,0.7688946,0.9241978,0.3131089,310.669,135.9097,186.5579,0.7074167,0.9597307,0.3243111,-5.027976,-6.655796,-0.71844,Nothing
22.29025,16,3,3,1,0.7688988,0.9241533,0.3131661,310.5752,135.8861,186.6007,0.7072715,0.9597748,0.3241832,-5.058618,-6.655754,-0.697798,Nothing
22.2977,16,3,3,1,0.7686731,0.9242498,0.3135776,310.8864,135.7095,186.5313,0.7068346,0.9592703,0.3239544,-5.093987,-6.589288,-0.774637,Nothing
22.3067,16,3,3,1,0.768793,0.9240458,0.3134722,310.8106,135.6809,186.6406,0.7067438,0.9592365,0.3238989,-5.12071,-6.609853,-0.76555,Nothing
22.31442,16,3,3,1,0.7687098,0.9239756,0.3135991,311.0814,135.535,186.636,0.7062515,0.9587997,0.3236174,-5.169302,-6.580485,-0.8383747,Nothing
22.32324,16,3,3,1,0.7688111,0.9239526,0.3135583,311.0361,135.5363,186.6855,0.7062655,0.9588715,0.3235771,-5.183826,-6.588312,-0.8290533,Nothing
22.33215,16,3,3,1,0.7689427,0.923739,0.3135234,311.2961,135.4094,186.7449,0.7058759,0.9584825,0.3233192,-5.239574,-6.585282,-0.8991308,Nothing
22.33997,16,3,3,1,0.7689993,0.9238318,0.313369,311.2921,135.4706,186.7248,0.7057672,0.9585201,0.323168,-5.25726,-6.587392,-0.9094414,Nothing
22.34781,16,3,3,1,0.7693729,0.923633,0.3130449,311.6086,135.4681,186.7307,0.7052559,0.9581981,0.3228534,-5.334582,-6.618186,-1.008337,SelectionStart
22.34784,16,3,3,1,0.7693729,0.923633,0.3130449,311.6086,135.4681,186.7307,0.7052559,0.9581981,0.3228534,-5.334582,-6.618186,-1.008337,SelectionEnd
22.35614,16,3,3,1,0.7693729,0.923633,0.3130449,311.6086,135.4681,186.7307,0.7052559,0.9581981,0.3228534,-5.334582,-6.618186,-1.008337,GotSelection
22.37302,16,3,3,1,0.7699476,0.9237239,0.3127068,312.1474,135.5666,186.5512,0.7044069,0.9577231,0.3228511,-5.419944,-6.669971,-1.216259,SelectionStart
22.37305,16,3,3,1,0.7699476,0.9237239,0.3127068,312.1474,135.5666,186.5512,0.7044069,0.9577231,0.3228511,-5.419944,-6.669971,-1.216259,SelectionEnd
22.38174,16,3,3,1,0.7699476,0.9237239,0.3127068,312.1474,135.5666,186.5512,0.7044069,0.9577231,0.3228511,-5.419944,-6.669971,-1.216259,GotSelection
22.43176,16,3,3,1,0.7711648,0.9218432,0.3127035,312.5201,135.092,187.0502,0.7030278,0.956462,0.3232864,-5.634571,-6.857823,-1.404626,SelectionStart
22.43179,16,3,3,1,0.7711648,0.9218432,0.3127035,312.5201,135.092,187.0502,0.7030278,0.956462,0.3232864,-5.634571,-6.857823,-1.404626,SelectionEnd
22.44016,16,3,3,1,0.7711648,0.9218432,0.3127035,312.5201,135.092,187.0502,0.7030278,0.956462,0.3232864,-5.634571,-6.857823,-1.404626,GotSelection
22.45786,16,3,3,1,0.7718037,0.9209839,0.3127912,312.8797,134.832,187.349,0.7020128,0.9555212,0.323036,-5.813696,-6.890616,-1.547301,SelectionStart
22.45789,16,3,3,1,0.7718037,0.9209839,0.3127912,312.8797,134.832,187.349,0.7020128,0.9555212,0.323036,-5.813696,-6.890616,-1.547301,SelectionEnd
22.46744,16,3,3,1,0.7718037,0.9209839,0.3127912,312.8797,134.832,187.349,0.7020128,0.9555212,0.323036,-5.813696,-6.890616,-1.547301,GotSelection
22.48648,16,3,3,1,0.7714205,0.9204945,0.3140926,312.9123,134.3434,187.4717,0.7014101,0.9546635,0.3222197,-5.950369,-6.748568,-1.506295,SelectionStart
22.48651,16,3,3,1,0.7714205,0.9204945,0.3140926,312.9123,134.3434,187.4717,0.7014101,0.9546635,0.3222197,-5.950369,-6.748568,-1.506295,SelectionEnd
22.49515,16,3,3,1,0.7714205,0.9204945,0.3140926,312.9123,134.3434,187.4717,0.7014101,0.9546635,0.3222197,-5.950369,-6.748568,-1.506295,GotSelection
22.51251,16,3,3,1,0.7708457,0.9196519,0.3149775,313.0144,133.9174,187.7502,0.7002247,0.9531289,0.3208525,-6.154238,-6.569025,-1.514705,SelectionStart
22.51254,16,3,3,1,0.7708457,0.9196519,0.3149775,313.0144,133.9174,187.7502,0.7002247,0.9531289,0.3208525,-6.154238,-6.569025,-1.514705,SelectionEnd
22.52103,16,3,3,1,0.7708457,0.9196519,0.3149775,313.0144,133.9174,187.7502,0.7002247,0.9531289,0.3208525,-6.154238,-6.569025,-1.514705,GotSelection
22.5372,16,3,3,1,0.7710316,0.9197234,0.3146054,313.0752,134.1711,187.646,0.6989595,0.9517735,0.3200632,-6.31249,-6.488541,-1.687746,SelectionStart
22.53723,16,3,3,1,0.7710316,0.9197234,0.3146054,313.0752,134.1711,187.646,0.6989595,0.9517735,0.3200632,-6.31249,-6.488541,-1.687746,SelectionEnd
22.54584,16,3,3,1,0.7710316,0.9197234,0.3146054,313.0752,134.1711,187.646,0.6989595,0.9517735,0.3200632,-6.31249,-6.488541,-1.687746,GotSelection
22.56396,16,3,3,1,0.7715552,0.9202637,0.313825,312.9461,134.653,187.383,0.6974627,0.9495313,0.3188539,-6.515882,-6.33239,-1.967655,SelectionStart
22.564,16,3,3,1,0.7715552,0.9202637,0.313825,312.9461,134.653,187.383,0.6974627,0.9495313,0.3188539,-6.515882,-6.33239,-1.967655,SelectionEnd
22.57349,16,3,3,1,0.7715552,0.9202637,0.313825,312.9461,134.653,187.383,0.6974627,0.9495313,0.3188539,-6.515882,-6.33239,-1.967655,GotSelection
22.62231,16,3,3,1,0.7712556,0.9210981,0.3138504,312.2961,134.9266,187.136,0.6951524,0.9449455,0.3174664,-6.751218,-5.938242,-2.368912,SelectionStart
22.62234,16,3,3,1,0.7712556,0.9210981,0.3138504,312.2961,134.9266,187.136,0.6951524,0.9449455,0.3174664,-6.751218,-5.938242,-2.368912,SelectionEnd
22.63058,16,3,3,1,0.7712556,0.9210981,0.3138504,312.2961,134.9266,187.136,0.6951524,0.9449455,0.3174664,-6.751218,-5.938242,-2.368912,GotSelection
22.64783,16,3,3,1,0.7709108,0.9215555,0.3139073,312.2512,135.0547,186.9671,0.6933292,0.9415314,0.3167595,-6.899122,-5.668128,-2.727867,SelectionStart
22.64783,16,3,3,1,0.7709108,0.9215555,0.3139073,312.2512,135.0547,186.9671,0.6933292,0.9415314,0.3167595,-6.899122,-5.668128,-2.727867,SelectionEnd
22.6572,16,3,3,1,0.7709108,0.9215555,0.3139073,312.2512,135.0547,186.9671,0.6933292,0.9415314,0.3167595,-6.899122,-5.668128,-2.727867,GotSelection
22.67337,16,3,3,1,0.7702143,0.9221248,0.3143998,312.1576,134.9895,186.8838,0.6915861,0.9379075,0.3158109,-7.045774,-5.31478,-3.062255,SelectionStart
22.6734,16,3,3,1,0.7702143,0.9221248,0.3143998,312.1576,134.9895,186.8838,0.6915861,0.9379075,0.3158109,-7.045774,-5.31478,-3.062255,SelectionEnd
22.68182,16,3,3,1,0.7702143,0.9221248,0.3143998,312.1576,134.9895,186.8838,0.6915861,0.9379075,0.3158109,-7.045774,-5.31478,-3.062255,GotSelection
22.69873,16,3,3,1,0.7701949,0.9221106,0.3143559,312.1145,134.953,186.9184,0.6905676,0.9356182,0.3149306,-7.175319,-5.131643,-3.265984,SelectionStart
22.69876,16,3,3,1,0.7701949,0.9221106,0.3143559,312.1145,134.953,186.9184,0.6905676,0.9356182,0.3149306,-7.175319,-5.131643,-3.265984,SelectionEnd
22.70728,16,3,3,1,0.7701949,0.9221106,0.3143559,312.1145,134.953,186.9184,0.6905676,0.9356182,0.3149306,-7.175319,-5.131643,-3.265984,GotSelection
22.72647,16,3,3,1,0.7701074,0.9224564,0.3143528,312.0063,135.0578,186.8168,0.6878872,0.9306706,0.3133541,-7.477038,-4.751581,-3.76082,SelectionStart
22.7265,16,3,3,1,0.7701074,0.9224564,0.3143528,312.0063,135.0578,186.8168,0.6878872,0.9306706,0.3133541,-7.477038,-4.751581,-3.76082,SelectionEnd
22.73495,16,3,3,1,0.7701074,0.9224564,0.3143528,312.0063,135.0578,186.8168,0.6878872,0.9306706,0.3133541,-7.477038,-4.751581,-3.76082,GotSelection
22.78458,16,3,3,1,0.7692268,0.9237598,0.3145766,311.5886,135.3115,186.5155,0.6828768,0.9200824,0.309481,-8.050531,-3.800952,-4.734862,SelectionStart
22.78461,16,3,3,1,0.7692268,0.9237598,0.3145766,311.5886,135.3115,186.5155,0.6828768,0.9200824,0.309481,-8.050531,-3.800952,-4.734862,SelectionEnd
22.793,16,3,3,1,0.7692268,0.9237598,0.3145766,311.5886,135.3115,186.5155,0.6828768,0.9200824,0.309481,-8.050531,-3.800952,-4.734862,GotSelection
22.81366,16,3,3,1,0.7691905,0.9234884,0.3148724,311.535,135.1831,186.6044,0.6811053,0.9149095,0.3070085,-8.360763,-3.324384,-5.111836,SelectionStart
22.81369,16,3,3,1,0.7691905,0.9234884,0.3148724,311.535,135.1831,186.6044,0.6811053,0.9149095,0.3070085,-8.360763,-3.324384,-5.111836,SelectionEnd
22.82477,16,3,3,1,0.7691905,0.9234884,0.3148724,311.535,135.1831,186.6044,0.6811053,0.9149095,0.3070085,-8.360763,-3.324384,-5.111836,GotSelection
22.84668,16,3,3,1,0.7689797,0.9218228,0.3153232,311.5368,134.7835,187.0162,0.6801143,0.9103024,0.3047391,-8.588153,-2.931963,-5.299729,SelectionStart
22.84671,16,3,3,1,0.7689797,0.9218228,0.3153232,311.5368,134.7835,187.0162,0.6801143,0.9103024,0.3047391,-8.588153,-2.931963,-5.299729,SelectionEnd
22.85553,16,3,3,1,0.7689797,0.9218228,0.3153232,311.5368,134.7835,187.0162,0.6801143,0.9103024,0.3047391,-8.588153,-2.931963,-5.299729,GotSelection
22.87332,16,3,3,1,0.7674995,0.9225299,0.3160589,311.6822,134.7163,186.7214,0.6788248,0.9057383,0.3020545,-8.756606,-2.314387,-5.57775,SelectionStart
22.87335,16,3,3,1,0.7674995,0.9225299,0.3160589,311.6822,134.7163,186.7214,0.6788248,0.9057383,0.3020545,-8.756606,-2.314387,-5.57775,SelectionEnd
22.88165,16,3,3,1,0.7674995,0.9225299,0.3160589,311.6822,134.7163,186.7214,0.6788248,0.9057383,0.3020545,-8.756606,-2.314387,-5.57775,GotSelection
22.89825,16,3,3,1,0.7668626,0.9237785,0.3165044,311.574,134.799,186.3944,0.6785133,0.9038503,0.3001763,-8.871473,-1.943667,-5.692289,SelectionStart
22.89828,16,3,3,1,0.7668626,0.9237785,0.3165044,311.574,134.799,186.3944,0.6785133,0.9038503,0.3001763,-8.871473,-1.943667,-5.692289,SelectionEnd
22.90668,16,3,3,1,0.7668626,0.9237785,0.3165044,311.574,134.799,186.3944,0.6785133,0.9038503,0.3001763,-8.871473,-1.943667,-5.692289,GotSelection
22.92368,16,3,3,1,0.7661928,0.9245846,0.3166132,311.407,135.066,186.0626,0.6778117,0.9002314,0.2961933,-9.160966,-1.354167,-5.822335,SelectionStart
22.92371,16,3,3,1,0.7661928,0.9245846,0.3166132,311.407,135.066,186.0626,0.6778117,0.9002314,0.2961933,-9.160966,-1.354167,-5.822335,SelectionEnd
22.93311,16,3,3,1,0.7661928,0.9245846,0.3166132,311.407,135.066,186.0626,0.6778117,0.9002314,0.2961933,-9.160966,-1.354167,-5.822335,GotSelection
22.99887,16,3,3,1,0.76451,0.9264868,0.316158,310.4236,135.9842,185.3258,0.6763875,0.8919761,0.2826803,-10.11048,0.2513636,-5.86596,Nothing
23.00739,16,3,3,1,0.764502,0.9264041,0.3162289,310.4557,135.9476,185.3517,0.6761673,0.8918641,0.2823316,-10.15778,0.2746756,-5.861489,Nothing
23.01447,16,3,3,1,0.7640156,0.9268399,0.3162214,310.2726,136.1012,185.1943,0.675725,0.8901829,0.2788533,-10.41047,0.6576365,-5.839256,Nothing
23.0235,16,3,3,1,0.7639201,0.9267991,0.3163342,310.2885,136.048,185.2456,0.6757689,0.8900253,0.2788852,-10.39951,0.6828628,-5.844303,Nothing
23.03299,16,3,3,1,0.7635046,0.9268919,0.3163706,310.1426,136.1076,185.2146,0.6754256,0.8881412,0.2753747,-10.64921,1.075411,-5.816937,Nothing
23.03989,16,3,3,1,0.7637501,0.9267023,0.3163342,310.1757,136.0388,185.2889,0.6755353,0.8880582,0.2753726,-10.6543,1.064669,-5.824603,Nothing
23.04779,16,3,3,1,0.7633257,0.9266837,0.3164794,310.0765,136.0098,185.3019,0.6754276,0.8859841,0.2719125,-10.88005,1.480408,-5.800419,Nothing
23.05643,16,3,3,1,0.7632794,0.9266307,0.3166154,310.1,135.9652,185.3102,0.675344,0.8858833,0.2717293,-10.90443,1.501904,-5.794718,Nothing
23.06482,16,3,3,1,0.7626886,0.9267263,0.3170597,310.0501,135.8592,185.2754,0.6756492,0.8834374,0.2683941,-11.08686,1.981315,-5.784778,Nothing
23.07315,16,3,3,1,0.7624655,0.9267408,0.3171203,310.0373,135.8459,185.2973,0.6756104,0.883348,0.2681507,-11.09136,2.021577,-5.769979,Nothing
23.08182,16,3,3,1,0.7618397,0.9268866,0.3175986,309.9742,135.7432,185.2566,0.6760364,0.880842,0.264616,-11.27925,2.531654,-5.750693,Nothing
23.0903,16,3,3,1,0.7618848,0.9268836,0.3177226,309.9796,135.7199,185.2587,0.6762015,0.8802006,0.2648608,-11.25429,2.574469,-5.810712,Nothing
23.10001,16,3,3,1,0.7613991,0.9270562,0.3182806,309.9286,135.6044,185.2399,0.6764644,0.8765859,0.260948,-11.49661,3.187763,-5.887183,Nothing
23.11499,16,3,3,1,0.7614341,0.9268316,0.3182412,309.946,135.5873,185.2474,0.6766527,0.8720925,0.2569356,-11.75216,3.796497,-6.049714,Nothing
23.12308,16,3,3,1,0.7612554,0.9268245,0.3182675,309.9556,135.6275,185.2046,0.6766098,0.8675008,0.252634,-12.03843,4.451243,-6.214623,Nothing
23.13083,16,3,3,1,0.7612187,0.9269297,0.3182805,309.9544,135.6398,185.1925,0.6764039,0.867017,0.2524239,-12.06729,4.501076,-6.262505,Nothing
23.13992,16,3,3,1,0.7610248,0.9269213,0.318295,309.9546,135.6883,185.1435,0.6767803,0.8620716,0.2480414,-12.31911,5.209671,-6.431392,Nothing
23.14777,16,3,3,1,0.7610605,0.9268687,0.3182371,309.9521,135.6966,185.1489,0.6762241,0.8613318,0.2479837,-12.36648,5.230809,-6.522667,Nothing
23.15631,16,3,3,1,0.7609441,0.926533,0.3184356,309.9464,135.6602,185.1707,0.676628,0.8555284,0.2435246,-12.63229,5.994645,-6.740188,Nothing
23.16522,16,3,3,1,0.7609344,0.9265066,0.3184795,309.9417,135.6405,185.1766,0.6771072,0.8547195,0.2436409,-12.57778,6.071809,-6.791668,Nothing
23.17319,16,3,3,1,0.7606269,0.9265252,0.3186304,309.9354,135.6443,185.115,0.6776254,0.8486701,0.2391251,-12.82272,6.885932,-7.040927,Nothing
23.18155,16,3,3,1,0.7604508,0.9267415,0.3188788,309.9668,135.6251,185.0667,0.6773665,0.8486065,0.2392951,-12.83983,6.897409,-7.065803,Nothing
23.18988,16,3,3,1,0.7601174,0.926801,0.3192157,310.0255,135.6105,184.9589,0.6780813,0.8423873,0.2353294,-13.04466,7.707459,-7.336858,Nothing
23.19757,16,3,3,1,0.7602651,0.9266641,0.319235,310.0736,135.6101,184.9493,0.6779384,0.8425446,0.2357362,-13.04365,7.646107,-7.341187,Nothing
23.20593,16,3,3,1,0.7600728,0.9265428,0.3194273,310.1931,135.5907,184.8928,0.6790942,0.837058,0.2328247,-13.13218,8.33893,-7.570398,Nothing
23.21423,16,3,3,1,0.7602524,0.9263601,0.3191836,310.2441,135.5889,184.9614,0.679005,0.837337,0.2333964,-13.08666,8.254362,-7.581204,Nothing
23.22302,16,3,3,1,0.7602304,0.9260963,0.3191538,310.3933,135.5844,184.9636,0.6801803,0.832328,0.2308463,-13.13894,8.872795,-7.785204,Nothing
23.23157,16,3,3,1,0.7602851,0.9258754,0.3189801,310.5609,135.634,184.9392,0.6810574,0.8275415,0.2293533,-13.13675,9.380535,-8.043853,Nothing
